order_id,user_id,order_date,city_tier,pincode,order_value_inr,cart_value,discount_amount,shipping_fee,item_category,payment_method,time_of_day,device_os,app_version,seller_type,warehouse_zone,delivery_distance_km,delivery_attempts,user_tenure_days,historical_orders,historical_rto_count,historical_rto_rate,customer_lifetime_value,previous_cod_orders,previous_cod_rtos,is_first_order,new_vs_returning_user,rto_status
ORD1419960,U206386,2024-06-20 02:39:13,Tier 2,350700,540,570,30,0,Fashion,CoD,Late_Night,iOS,6.2.0,Flagship_1P,East,17.9,1,135,2,2,1.0,1700,1,1,False,Returning,True
ORD1486533,U192244,2024-06-20 09:04:24,Tier 2,156830,1520,1960,440,0,Beauty,CoD,Morning,Android,7.0.0,Local_SmallSeller,Central,23.4,1,1037,15,0,0.0,28690,6,0,False,Returning,False
ORD1435032,U151676,2024-06-20 11:22:19,Tier 2,400413,1060,1390,330,0,Fashion,Prepaid,Morning,iOS,6.3.1,Marketplace_3P,West,15.7,1,625,7,1,0.143,5210,5,1,False,Returning,False
ORD1293500,U132536,2024-06-20 13:56:30,Tier 2,480024,640,760,120,0,Fashion,CoD,Afternoon,Android,7.0.0,Flagship_1P,West,22.7,1,1226,20,13,0.65,78380,10,6,False,Returning,False
ORD1290479,U158647,2024-06-20 14:28:42,Tier 3,313184,350,380,30,60,Grocery,Prepaid,Afternoon,iOS,6.2.0,Marketplace_3P,North,14.1,3,687,4,0,0.0,20220,3,0,False,Returning,True
ORD1045745,U166302,2024-06-20 15:21:30,Tier 1,804329,1550,1690,140,0,Fashion,Prepaid,Afternoon,Android,6.2.0,Marketplace_3P,East,3.5,1,1146,15,1,0.067,29780,5,1,False,Returning,False
ORD1160481,U103562,2024-06-20 16:35:14,Tier 1,642772,810,820,10,0,Beauty,CoD,Afternoon,iOS,7.0.0,Local_SmallSeller,East,7.4,1,631,12,3,0.25,7870,9,3,False,Returning,False
ORD1302773,U185804,2024-06-20 17:22:01,Tier 2,170383,3160,3390,230,0,Appliances,CoD,Evening,Android,6.4.0,Local_SmallSeller,South,15.0,1,210,1,0,0.0,40,1,0,True,New,False
ORD1357447,U166056,2024-06-20 17:25:41,Tier 1,780899,390,450,60,40,Fashion,Prepaid,Evening,Android,6.5.2,Marketplace_3P,East,5.2,1,1394,17,1,0.059,44160,6,1,False,Returning,False
ORD1336282,U129226,2024-06-20 18:56:14,Tier 1,576591,600,640,40,0,Footwear,Prepaid,Evening,iOS,6.4.0,Marketplace_3P,Central,11.4,1,433,7,1,0.143,2590,4,1,False,Returning,False
ORD1477256,U101039,2024-06-20 19:16:38,Tier 2,141480,2750,3290,540,0,Fashion,CoD,Evening,Android,7.0.0,Marketplace_3P,East,10.8,1,1240,10,2,0.2,10240,6,2,False,Returning,False
ORD1145765,U114928,2024-06-20 19:48:21,Tier 3,173329,1660,2030,370,0,Footwear,CoD,Evening,Android,7.0.0,Marketplace_3P,South,5.6,2,1429,18,4,0.222,4380,16,4,False,Returning,False
ORD1253777,U115178,2024-06-20 22:50:11,Tier 2,708175,860,1140,280,0,Toys,Prepaid,Late_Night,Android,6.3.1,Flagship_1P,Central,3.5,1,659,7,0,0.0,8640,3,0,False,Returning,False
ORD1248338,U158981,2024-06-21 00:13:50,Tier 2,142012,20370,21550,1180,0,Appliances,CoD,Late_Night,iOS,6.5.2,Marketplace_3P,Central,1.9,1,984,9,1,0.111,850,2,1,False,Returning,False
ORD1326877,U192819,2024-06-21 03:15:43,Tier 1,418277,9210,11550,2340,0,Electronics,Prepaid,Late_Night,Android,6.2.0,Local_SmallSeller,West,9.9,1,509,7,0,0.0,8230,2,0,False,Returning,False
ORD1172940,U114966,2024-06-21 03:16:03,Tier 3,236013,4090,4800,710,0,Electronics,CoD,Late_Night,Android,6.4.0,Flagship_1P,Central,72.8,1,1153,16,5,0.312,35190,11,5,False,Returning,False
ORD1188077,U118771,2024-06-21 03:53:48,Tier 1,570308,9630,12810,3180,0,Electronics,Prepaid,Late_Night,Android,6.2.0,Marketplace_3P,South,8.2,3,1302,19,5,0.263,12630,9,5,False,Returning,False
ORD1361428,U175238,2024-06-21 04:17:01,Tier 1,262673,1120,1310,190,0,Footwear,Prepaid,Late_Night,Android,7.0.0,Marketplace_3P,South,4.0,1,575,5,3,0.6,7680,1,1,False,Returning,True
ORD1490224,U108783,2024-06-21 05:01:57,Tier 3,410397,8850,11340,2490,0,Appliances,Prepaid,Morning,Android,6.3.1,Local_SmallSeller,South,22.4,2,396,4,0,0.0,4770,2,0,False,Returning,False
ORD1383563,U179022,2024-06-21 06:35:09,Tier 1,824385,6230,6850,620,0,Electronics,Prepaid,Morning,Android,6.2.0,Flagship_1P,North,5.5,2,608,6,1,0.167,11920,3,1,False,Returning,False
ORD1074319,U127464,2024-06-21 06:35:16,Tier 1,619069,2210,2850,640,0,Fashion,Prepaid,Morning,Android,6.4.0,Marketplace_3P,East,4.5,1,652,8,2,0.25,17770,3,2,False,Returning,False
ORD1367471,U147169,2024-06-21 07:58:17,Tier 1,211945,1180,1320,140,0,Toys,CoD,Morning,Android,6.4.0,Marketplace_3P,North,4.9,1,665,8,2,0.25,11260,3,2,False,Returning,False
ORD1391010,U206929,2024-06-21 09:10:05,Tier 1,531334,8540,11000,2460,0,Electronics,Prepaid,Morning,Android,6.3.1,Marketplace_3P,East,7.4,1,903,8,2,0.25,16530,3,2,False,Returning,False
ORD1230534,U213715,2024-06-21 09:42:39,Tier 1,572261,3510,4230,720,0,Home & Kitchen,CoD,Morning,Android,6.3.1,Flagship_1P,East,1.2,1,838,11,3,0.273,14340,4,3,False,Returning,False
ORD1130706,U156201,2024-06-21 12:14:49,Tier 1,525946,11830,14430,2600,0,Electronics,CoD,Afternoon,Android,6.2.0,Marketplace_3P,West,2.6,1,613,7,0,0.0,22560,6,0,False,Returning,False
ORD1484722,U101193,2024-06-21 16:27:52,Tier 1,743393,14680,19430,4750,0,Appliances,CoD,Afternoon,iOS,6.4.0,Marketplace_3P,West,8.2,1,1054,10,4,0.4,14930,6,3,False,Returning,False
ORD1446030,U181346,2024-06-21 17:18:12,Tier 2,251282,880,970,90,0,Home & Kitchen,Prepaid,Evening,Android,6.2.0,Marketplace_3P,West,15.0,1,430,2,0,0.0,1270,2,0,False,Returning,False
ORD1318642,U139933,2024-06-22 05:03:36,Tier 2,429191,1210,1350,140,0,Fashion,Prepaid,Morning,Android,6.4.0,Flagship_1P,North,18.1,1,680,9,1,0.111,15760,6,1,False,Returning,False
ORD1322472,U106374,2024-06-22 08:57:24,Tier 2,495749,1230,1530,300,0,Fashion,CoD,Morning,Android,6.5.2,Marketplace_3P,East,17.1,1,219,4,2,0.5,17370,3,2,False,Returning,False
ORD1286798,U128934,2024-06-22 10:04:18,Tier 2,391958,5620,7300,1680,0,Mobiles,Prepaid,Morning,iOS,6.5.2,Local_SmallSeller,South,9.5,2,301,4,0,0.0,18110,3,0,False,Returning,False
ORD1370131,U179309,2024-06-22 15:12:34,Tier 1,642319,1490,1650,160,0,Fashion,Prepaid,Afternoon,Android,6.4.0,Marketplace_3P,North,8.8,1,369,5,0,0.0,10840,2,0,False,Returning,False
ORD1179637,U215925,2024-06-22 17:58:20,Tier 3,276407,1710,1970,260,0,Beauty,CoD,Evening,Android,6.2.0,Marketplace_3P,North,55.0,1,938,6,0,0.0,7100,1,0,False,Returning,False
ORD1126471,U192099,2024-06-22 18:02:54,Tier 1,689970,16560,18310,1750,0,Appliances,Prepaid,Evening,Android,6.2.0,Marketplace_3P,North,4.7,2,596,7,0,0.0,6280,2,0,False,Returning,False
ORD1012378,U170391,2024-06-22 20:01:53,Tier 2,510168,1150,1370,220,0,Beauty,CoD,Evening,iOS,7.0.0,Marketplace_3P,Central,46.4,1,442,5,1,0.2,6370,4,1,False,Returning,False
ORD1240222,U149862,2024-06-22 21:39:00,Tier 1,194005,10870,12380,1510,0,Electronics,CoD,Evening,Android,6.3.1,Local_SmallSeller,East,8.9,2,686,14,4,0.286,19460,5,3,False,Returning,False
ORD1004916,U164883,2024-06-22 22:00:28,Tier 3,584257,1450,1700,250,0,Fashion,CoD,Late_Night,Android,7.0.0,Flagship_1P,North,34.4,1,1129,22,2,0.091,25730,4,2,False,Returning,False
ORD1218247,U136445,2024-06-23 00:16:28,Tier 1,367456,850,1010,160,0,Toys,CoD,Late_Night,Android,7.0.0,Local_SmallSeller,East,14.1,1,882,7,1,0.143,12780,6,1,False,Returning,False
ORD1242255,U108742,2024-06-23 00:44:38,Tier 2,530313,620,680,60,0,Grocery,CoD,Late_Night,iOS,6.4.0,Flagship_1P,Central,15.7,3,179,3,1,0.333,770,2,1,False,Returning,False
ORD1486151,U173464,2024-06-23 02:26:31,Tier 1,850440,2040,2520,480,0,Fashion,CoD,Late_Night,Android,7.0.0,Marketplace_3P,Central,1.6,1,335,4,1,0.25,10550,3,1,False,Returning,False
ORD1454913,U127711,2024-06-23 06:09:24,Tier 1,304330,320,390,70,40,Beauty,CoD,Morning,Android,6.3.1,Marketplace_3P,East,33.4,1,208,4,0,0.0,4620,3,0,False,Returning,False
ORD1012991,U179739,2024-06-23 06:31:44,Tier 1,160096,580,720,140,0,Footwear,Prepaid,Morning,Android,7.0.0,Marketplace_3P,East,8.2,1,114,2,1,0.5,1550,1,1,False,Returning,False
ORD1101266,U208088,2024-06-23 08:25:01,Tier 3,516065,1630,2040,410,0,Footwear,CoD,Morning,Android,6.5.2,Marketplace_3P,North,13.4,1,1198,19,0,0.0,68750,5,0,False,Returning,False
ORD1156472,U162040,2024-06-23 08:48:01,Tier 2,612459,11280,12270,990,0,Mobiles,CoD,Morning,Android,6.4.0,Marketplace_3P,South,16.7,1,862,11,4,0.364,20070,9,4,False,Returning,False
ORD1047826,U129761,2024-06-23 15:18:00,Tier 1,126475,8780,9710,930,0,Mobiles,CoD,Afternoon,Android,6.2.0,Marketplace_3P,Central,1.2,1,480,13,5,0.385,10900,3,2,False,Returning,True
ORD1349068,U181733,2024-06-23 16:18:17,Tier 2,213646,2240,2670,430,0,Fashion,Prepaid,Afternoon,Android,6.3.1,Marketplace_3P,East,16.4,1,839,7,1,0.143,18730,3,1,False,Returning,False
ORD1450363,U138988,2024-06-23 17:42:55,Tier 1,561426,1940,2010,70,0,Grocery,CoD,Evening,Android,6.4.0,Marketplace_3P,West,1.5,2,1447,17,4,0.235,50110,9,4,False,Returning,False
ORD1159694,U154324,2024-06-23 18:04:15,Tier 1,269618,730,820,90,0,Grocery,Prepaid,Evening,iOS,6.3.1,Marketplace_3P,North,5.2,1,100,2,0,0.0,1800,1,0,False,Returning,False
ORD1281369,U162839,2024-06-23 19:49:23,Tier 1,794836,360,430,70,40,Fashion,Prepaid,Evening,iOS,6.4.0,Marketplace_3P,South,8.6,1,1397,15,3,0.2,18130,4,3,False,Returning,False
ORD1187284,U177099,2024-06-23 21:29:35,Tier 1,193042,1060,1120,60,0,Beauty,Prepaid,Evening,Android,6.2.0,Marketplace_3P,West,16.4,1,493,7,0,0.0,12880,6,0,False,Returning,False
ORD1084345,U184665,2024-06-24 00:23:05,Tier 2,740951,1170,1430,260,0,Grocery,CoD,Late_Night,iOS,7.0.0,Marketplace_3P,North,2.8,1,1007,16,4,0.25,7060,14,4,False,Returning,False
ORD1278546,U197445,2024-06-24 00:53:28,Tier 1,299323,770,850,80,0,Toys,CoD,Late_Night,Android,6.3.1,Local_SmallSeller,South,10.8,1,1321,17,2,0.118,12740,14,2,False,Returning,False
ORD1252666,U190373,2024-06-24 01:03:42,Tier 2,592105,9500,10880,1380,0,Electronics,Prepaid,Late_Night,Android,6.2.0,Marketplace_3P,North,4.4,1,670,15,3,0.2,17550,9,3,False,Returning,False
ORD1101241,U109696,2024-06-24 01:04:19,Tier 2,456997,730,860,130,0,Toys,Prepaid,Late_Night,Android,6.5.2,Marketplace_3P,Central,11.3,1,205,1,0,0.0,1630,1,0,True,New,False
ORD1343979,U142051,2024-06-24 01:21:12,Tier 2,643136,4070,4110,40,0,Electronics,CoD,Late_Night,Android,6.3.1,Local_SmallSeller,Central,8.8,1,922,7,2,0.286,5280,4,2,False,Returning,False
ORD1216676,U181027,2024-06-24 02:05:07,Tier 2,239139,4990,5680,690,0,Electronics,CoD,Late_Night,Android,6.3.1,Local_SmallSeller,South,16.6,1,893,11,3,0.273,2980,3,2,False,Returning,True
ORD1167438,U116783,2024-06-24 02:28:29,Tier 1,129393,2480,2840,360,0,Home & Kitchen,Prepaid,Late_Night,Android,6.2.0,Marketplace_3P,North,8.0,2,547,8,2,0.25,7060,6,2,False,Returning,False
ORD1403082,U168703,2024-06-24 03:16:24,Tier 2,117834,790,1020,230,0,Grocery,CoD,Late_Night,Android,7.0.0,Flagship_1P,East,8.5,1,452,7,1,0.143,3970,5,1,False,Returning,True
ORD1446935,U172255,2024-06-24 04:30:14,Tier 3,192376,2440,3250,810,0,Grocery,Prepaid,Late_Night,Android,7.0.0,Marketplace_3P,South,23.8,1,396,5,0,0.0,34840,4,0,False,Returning,False
ORD1157834,U109738,2024-06-24 04:55:55,Tier 1,539432,980,1270,290,0,Fashion,Prepaid,Late_Night,Android,6.4.0,Marketplace_3P,East,7.5,1,953,20,3,0.15,38410,14,3,False,Returning,False
ORD1101349,U162734,2024-06-24 06:36:45,Tier 1,798967,1470,1920,450,0,Beauty,CoD,Morning,Android,6.2.0,Flagship_1P,South,2.2,1,187,2,1,0.5,9130,1,1,False,Returning,False
ORD1317230,U125841,2024-06-24 08:19:40,Tier 1,843565,6400,8330,1930,0,Mobiles,CoD,Morning,Android,6.3.1,Flagship_1P,West,10.0,1,183,3,0,0.0,9100,1,0,False,Returning,False
ORD1085079,U189971,2024-06-24 09:15:31,Tier 3,281519,8590,10960,2370,0,Home & Kitchen,CoD,Morning,Android,6.4.0,Marketplace_3P,East,21.8,1,401,6,1,0.167,14660,3,1,False,Returning,False
ORD1187770,U215767,2024-06-24 09:43:58,Tier 2,408392,2400,2690,290,0,Home & Kitchen,CoD,Morning,Android,6.5.2,Marketplace_3P,Central,33.6,1,880,10,2,0.2,8900,4,2,False,Returning,False
ORD1060418,U178966,2024-06-24 15:29:35,Tier 3,172135,1480,1880,400,0,Fashion,CoD,Afternoon,iOS,6.4.0,Marketplace_3P,North,38.9,1,1196,22,0,0.0,7770,5,0,False,Returning,True
ORD1223844,U215304,2024-06-24 16:10:36,Tier 3,315830,1720,1810,90,0,Footwear,CoD,Afternoon,Android,6.5.2,Marketplace_3P,Central,16.4,2,8,1,0,0.0,590,0,0,True,New,False
ORD1074865,U132322,2024-06-24 22:37:46,Tier 1,639952,2600,2700,100,0,Footwear,Prepaid,Late_Night,Android,6.3.1,Local_SmallSeller,North,7.0,1,369,6,2,0.333,2640,3,2,False,Returning,False
ORD1114409,U174340,2024-06-24 23:13:16,Tier 2,426161,960,1220,260,0,Beauty,Prepaid,Late_Night,Android,6.5.2,Flagship_1P,West,11.1,1,1105,8,0,0.0,3370,3,0,False,Returning,False
ORD1343407,U122704,2024-06-24 23:53:48,Tier 2,764840,930,1000,70,0,Home & Kitchen,CoD,Late_Night,Android,6.5.2,Local_SmallSeller,West,12.1,1,61,1,0,0.0,980,1,0,True,New,False
ORD1150981,U151145,2024-06-25 01:13:36,Tier 1,504139,380,470,90,60,Grocery,Prepaid,Late_Night,Android,6.5.2,Marketplace_3P,North,0.4,2,361,4,1,0.25,4750,1,1,False,Returning,False
ORD1208586,U128504,2024-06-25 01:57:48,Tier 1,467302,840,1040,200,0,Beauty,CoD,Late_Night,Android,6.3.1,Marketplace_3P,East,9.2,1,1062,14,2,0.143,6980,11,2,False,Returning,False
ORD1478479,U116435,2024-06-25 02:27:34,Tier 3,161851,320,430,110,0,Books,CoD,Late_Night,Android,6.4.0,Local_SmallSeller,West,28.8,1,186,2,0,0.0,1660,1,0,False,Returning,False
ORD1001579,U162597,2024-06-25 04:20:57,Tier 1,202852,770,810,40,0,Fashion,CoD,Late_Night,iOS,6.2.0,Flagship_1P,West,9.0,1,472,5,2,0.4,8710,3,2,False,Returning,False
ORD1107202,U131751,2024-06-25 05:05:54,Tier 1,200756,1450,1660,210,0,Grocery,Prepaid,Morning,Android,6.5.2,Marketplace_3P,West,13.6,1,531,11,3,0.273,22050,3,2,False,Returning,False
ORD1316546,U173493,2024-06-25 06:09:38,Tier 2,522931,800,1020,220,0,Beauty,Prepaid,Morning,Android,6.4.0,Flagship_1P,West,13.7,1,163,5,0,0.0,3970,1,0,False,Returning,False
ORD1181168,U106675,2024-06-25 08:13:56,Tier 1,301580,8650,9050,400,0,Appliances,CoD,Morning,Android,6.3.1,Flagship_1P,South,16.1,2,1324,10,2,0.2,15510,3,2,False,Returning,False
ORD1294368,U148667,2024-06-25 08:24:33,Tier 1,529035,10570,12250,1680,0,Electronics,Prepaid,Morning,Android,6.4.0,Marketplace_3P,Central,8.7,1,892,4,2,0.5,9200,2,2,False,Returning,False
ORD1035841,U180758,2024-06-25 08:47:55,Tier 2,700969,850,890,40,0,Books,Prepaid,Morning,Android,6.5.2,Marketplace_3P,North,7.8,1,20,1,0,0.0,2190,0,0,True,New,False
ORD1306293,U108055,2024-06-25 09:11:47,Tier 1,489605,730,730,0,0,Fashion,Prepaid,Morning,Android,6.5.2,Marketplace_3P,South,10.6,1,903,6,3,0.5,1480,2,1,False,Returning,False
ORD1268220,U120690,2024-06-25 11:05:23,Tier 3,466387,7350,9200,1850,0,Electronics,Prepaid,Morning,Android,6.4.0,Marketplace_3P,Central,28.9,3,1257,15,2,0.133,36170,4,2,False,Returning,False
ORD1311732,U207863,2024-06-25 11:48:03,Tier 3,201427,1340,1490,150,0,Fashion,CoD,Morning,Android,6.4.0,Local_SmallSeller,West,9.0,1,218,5,1,0.2,2070,3,1,False,Returning,False
ORD1015697,U119177,2024-06-25 12:19:12,Tier 2,177674,280,300,20,40,Grocery,Prepaid,Afternoon,Android,6.4.0,Local_SmallSeller,Central,22.0,1,1497,18,3,0.167,61280,11,3,False,Returning,False
ORD1413675,U176517,2024-06-25 12:47:07,Tier 1,269433,2890,2890,0,0,Fashion,CoD,Afternoon,Android,6.2.0,Marketplace_3P,East,6.5,1,377,4,1,0.25,18780,2,1,False,Returning,False
ORD1330431,U174498,2024-06-25 15:32:47,Tier 1,123583,560,590,30,0,Beauty,CoD,Afternoon,Android,6.4.0,Marketplace_3P,South,11.9,1,434,5,3,0.6,7960,1,1,False,Returning,False
ORD1238772,U141331,2024-06-25 18:15:13,Tier 2,544728,2950,3710,760,0,Fashion,Prepaid,Evening,Android,7.0.0,Marketplace_3P,West,5.0,1,1464,18,5,0.278,55030,9,5,False,Returning,False
ORD1483750,U159629,2024-06-25 19:42:07,Tier 1,823922,3220,3540,320,0,Electronics,CoD,Evening,Android,6.3.1,Marketplace_3P,Central,13.4,1,1429,18,2,0.111,50870,9,2,False,Returning,False
ORD1150153,U216600,2024-06-25 20:46:42,Tier 2,707794,1620,1860,240,0,Footwear,Prepaid,Evening,Android,6.5.2,Marketplace_3P,Central,6.5,2,1007,15,0,0.0,19570,4,0,False,Returning,False
ORD1216032,U108285,2024-06-25 20:59:54,Tier 2,367656,960,1020,60,0,Books,CoD,Evening,Android,6.3.1,Local_SmallSeller,North,3.3,1,79,1,0,0.0,1780,0,0,True,New,False
ORD1062397,U168867,2024-06-25 21:44:43,Tier 2,447998,19520,24610,5090,0,Mobiles,CoD,Evening,Android,6.3.1,Local_SmallSeller,North,3.7,1,1359,15,4,0.267,25000,9,4,False,Returning,False
ORD1497369,U201226,2024-06-25 23:52:55,Tier 2,747477,1550,1700,150,0,Fashion,CoD,Late_Night,Android,6.4.0,Marketplace_3P,West,58.2,1,400,7,5,0.714,10420,6,5,False,Returning,False
ORD1332531,U120868,2024-06-26 01:46:59,Tier 1,761357,17780,21320,3540,0,Mobiles,CoD,Late_Night,iOS,6.3.1,Marketplace_3P,West,7.9,1,447,7,1,0.143,14710,1,1,False,Returning,False
ORD1455439,U188434,2024-06-26 02:59:38,Tier 1,162359,390,490,100,60,Grocery,CoD,Late_Night,iOS,6.2.0,Flagship_1P,South,8.1,1,1351,15,0,0.0,58030,7,0,False,Returning,False
ORD1133493,U182297,2024-06-26 03:23:14,Tier 2,150281,1180,1190,10,0,Beauty,Prepaid,Late_Night,Android,6.4.0,Marketplace_3P,North,37.8,1,1011,9,2,0.222,32940,7,2,False,Returning,False
ORD1414419,U147662,2024-06-26 04:35:21,Tier 2,386519,5330,6250,920,0,Appliances,CoD,Late_Night,Android,7.0.0,Marketplace_3P,South,8.3,1,638,6,1,0.167,12410,5,1,False,Returning,False
ORD1180536,U140493,2024-06-26 05:53:14,Tier 2,702557,16820,22540,5720,0,Mobiles,Prepaid,Morning,Android,6.3.1,Flagship_1P,South,14.1,2,106,5,1,0.2,3310,2,1,False,Returning,False
ORD1302692,U124016,2024-06-26 07:22:14,Tier 1,521605,770,890,120,0,Grocery,Prepaid,Morning,Android,6.3.1,Marketplace_3P,North,4.4,1,1145,8,1,0.125,20190,3,1,False,Returning,False
ORD1125751,U142316,2024-06-26 07:23:50,Tier 2,242111,18360,19480,1120,0,Mobiles,CoD,Morning,Android,7.0.0,Marketplace_3P,North,18.4,1,1496,19,1,0.053,27040,5,1,False,Returning,False
ORD1101495,U145189,2024-06-26 08:14:38,Tier 1,265399,5270,6030,760,0,Electronics,Prepaid,Morning,Android,7.0.0,Flagship_1P,North,10.4,1,995,15,1,0.067,37910,11,1,False,Returning,False
ORD1380950,U160053,2024-06-26 08:20:03,Tier 2,140215,2360,2400,40,0,Footwear,Prepaid,Morning,Android,6.5.2,Marketplace_3P,West,3.8,1,282,3,1,0.333,5560,1,1,False,Returning,False
ORD1482952,U136606,2024-06-26 09:34:54,Tier 2,588630,19310,22600,3290,0,Mobiles,Prepaid,Morning,Android,6.2.0,Marketplace_3P,West,12.8,1,751,8,0,0.0,31840,3,0,False,Returning,False
ORD1385561,U183569,2024-06-26 09:36:00,Tier 3,636693,990,1010,20,0,Fashion,Prepaid,Morning,Android,6.2.0,Marketplace_3P,North,9.0,1,1395,14,1,0.071,36410,12,1,False,Returning,True
ORD1406759,U125072,2024-06-26 10:50:57,Tier 3,730276,1830,2360,530,0,Fashion,Prepaid,Morning,iOS,6.4.0,Flagship_1P,North,29.6,1,436,6,3,0.5,9790,4,3,False,Returning,False
ORD1232834,U112100,2024-06-26 12:56:45,Tier 2,462958,7840,9550,1710,0,Electronics,CoD,Afternoon,Android,7.0.0,Local_SmallSeller,North,13.1,2,648,10,5,0.5,75030,3,2,False,Returning,False
ORD1037801,U118798,2024-06-26 13:22:33,Tier 3,455663,260,310,50,60,Books,Prepaid,Afternoon,Android,7.0.0,Marketplace_3P,West,23.4,1,1002,9,1,0.111,8220,4,1,False,Returning,False
ORD1424098,U121721,2024-06-26 14:47:10,Tier 2,247749,1110,1120,10,0,Home & Kitchen,CoD,Afternoon,Android,6.5.2,Marketplace_3P,South,14.2,1,700,5,0,0.0,17910,3,0,False,Returning,True
ORD1383539,U197760,2024-06-26 15:19:07,Tier 1,208488,190,210,20,40,Books,Prepaid,Afternoon,iOS,6.3.1,Marketplace_3P,West,5.7,1,1197,14,8,0.571,15140,5,3,False,Returning,False
ORD1026801,U189674,2024-06-26 16:03:17,Tier 2,184724,1610,1620,10,0,Beauty,Prepaid,Afternoon,Android,6.2.0,Marketplace_3P,East,10.4,1,1157,14,1,0.071,11300,8,1,False,Returning,False
ORD1062459,U142084,2024-06-26 16:23:07,Tier 1,385050,4310,5390,1080,0,Electronics,CoD,Afternoon,Android,6.5.2,Marketplace_3P,Central,4.2,1,1314,22,2,0.091,3750,14,2,False,Returning,False
ORD1082581,U141113,2024-06-26 21:03:07,Tier 1,414756,6440,7020,580,0,Appliances,Prepaid,Evening,iOS,6.2.0,Marketplace_3P,North,5.6,1,1004,6,0,0.0,8330,5,0,False,Returning,False
ORD1461117,U104427,2024-06-26 22:38:44,Tier 3,843306,9240,12370,3130,0,Electronics,CoD,Late_Night,Android,6.5.2,Local_SmallSeller,North,22.0,1,724,6,1,0.167,10430,5,1,False,Returning,True
ORD1393438,U107918,2024-06-26 23:10:41,Tier 3,127599,1790,2260,470,0,Home & Kitchen,CoD,Late_Night,Android,7.0.0,Marketplace_3P,North,14.0,1,594,10,3,0.3,36450,6,3,False,Returning,True
ORD1285257,U193859,2024-06-27 00:10:49,Tier 2,791615,8400,11040,2640,0,Electronics,Prepaid,Late_Night,Android,6.5.2,Marketplace_3P,West,10.7,1,135,3,1,0.333,830,2,1,False,Returning,False
ORD1264561,U151908,2024-06-27 01:29:48,Tier 3,655562,1720,2020,300,0,Fashion,CoD,Late_Night,Android,6.3.1,Marketplace_3P,East,10.1,2,453,5,0,0.0,4390,4,0,False,Returning,False
ORD1207727,U134589,2024-06-27 02:47:16,Tier 1,418953,1850,2450,600,0,Fashion,Prepaid,Late_Night,Android,6.4.0,Marketplace_3P,South,10.9,1,310,6,0,0.0,5140,3,0,False,Returning,True
ORD1453728,U140539,2024-06-27 04:12:19,Tier 3,431282,500,600,100,0,Books,CoD,Late_Night,Android,6.4.0,Local_SmallSeller,South,13.4,1,663,5,0,0.0,13260,4,0,False,Returning,False
ORD1201230,U135699,2024-06-27 05:03:08,Tier 2,682689,5490,6860,1370,0,Electronics,CoD,Morning,Android,6.2.0,Marketplace_3P,East,6.6,2,1177,20,5,0.25,22530,14,5,False,Returning,True
ORD1419111,U165771,2024-06-27 06:16:46,Tier 2,294541,14770,19740,4970,0,Electronics,CoD,Morning,iOS,7.0.0,Marketplace_3P,West,9.5,1,497,10,0,0.0,20170,6,0,False,Returning,False
ORD1087437,U194038,2024-06-27 07:42:54,Tier 3,450757,2380,2660,280,0,Home & Kitchen,CoD,Morning,iOS,6.3.1,Marketplace_3P,East,10.4,1,740,13,1,0.077,17210,3,1,False,Returning,False
ORD1470569,U110767,2024-06-27 12:23:58,Tier 3,746107,420,570,150,0,Toys,CoD,Afternoon,iOS,6.4.0,Local_SmallSeller,South,31.8,1,408,6,0,0.0,17030,5,0,False,Returning,False
ORD1015731,U117298,2024-06-27 14:36:10,Tier 1,355336,2140,2350,210,0,Home & Kitchen,Prepaid,Afternoon,Android,6.5.2,Flagship_1P,West,3.6,1,967,10,2,0.2,23560,8,2,False,Returning,True
ORD1431265,U109964,2024-06-27 14:53:46,Tier 1,246601,1250,1310,60,0,Fashion,CoD,Afternoon,Android,6.3.1,Marketplace_3P,North,7.8,1,466,8,0,0.0,8210,5,0,False,Returning,False
ORD1132683,U203939,2024-06-27 17:30:26,Tier 2,843580,11460,13230,1770,0,Mobiles,CoD,Evening,Android,6.4.0,Flagship_1P,South,10.8,1,1085,14,6,0.429,19490,8,6,False,Returning,False
ORD1423765,U117593,2024-06-27 17:37:50,Tier 1,748824,550,640,90,0,Beauty,Prepaid,Evening,Android,6.4.0,Marketplace_3P,Central,5.7,1,878,14,5,0.357,11250,9,5,False,Returning,False
ORD1480670,U165771,2024-06-27 17:43:44,Tier 2,794339,1010,1210,200,0,Footwear,CoD,Evening,Android,6.5.2,Marketplace_3P,Central,34.1,1,497,10,0,0.0,20170,6,0,False,Returning,False
ORD1266672,U103813,2024-06-27 18:32:29,Tier 3,123679,1210,1550,340,0,Beauty,Prepaid,Evening,Android,6.4.0,Local_SmallSeller,East,15.1,1,664,5,1,0.2,5260,1,1,False,Returning,False
ORD1372686,U119616,2024-06-27 19:15:06,Tier 1,528450,6370,8100,1730,0,Appliances,CoD,Evening,Android,6.3.1,Flagship_1P,East,6.0,2,661,10,0,0.0,18930,8,0,False,Returning,False
ORD1026348,U118326,2024-06-27 22:48:44,Tier 2,657556,1480,1590,110,0,Fashion,CoD,Late_Night,Android,6.5.2,Marketplace_3P,East,25.0,1,867,9,3,0.333,9780,7,3,False,Returning,True
