order_value_inr,cart_value,discount_amount,shipping_fee,delivery_distance_km,delivery_attempts,user_tenure_days,historical_orders,historical_rto_count,historical_rto_rate,customer_lifetime_value,previous_cod_orders,previous_cod_rtos,order_hour,order_dow,city_tier,item_category,payment_method,time_of_day,device_os,seller_type,warehouse_zone,new_vs_returning_user,actual_rto,rto_risk_score,risk_band
3790,4530,740,0,12.6,1,553,10,3,0.3,13210,6,3,17,5,Tier 3,Electronics,CoD,Evening,iOS,Marketplace_3P,East,Returning,1,19.6,Low
1940,2520,580,0,5.3,1,1493,17,5,0.294,17590,7,5,19,2,Tier 2,Footwear,CoD,Evening,iOS,Local_SmallSeller,North,Returning,1,8.7,Low
4130,5390,1260,0,1.8,1,85,2,0,0.0,2470,0,0,19,4,Tier 2,Electronics,CoD,Evening,Android,Flagship_1P,North,Returning,0,11.0,Low
1230,1350,120,0,8.6,2,359,8,2,0.25,7820,6,2,18,1,Tier 1,Beauty,CoD,Evening,Android,Marketplace_3P,Central,Returning,0,7.6,Low
2690,3090,400,0,12.1,1,290,7,1,0.143,2550,6,1,23,6,Tier 3,Fashion,CoD,Late_Night,Android,Flagship_1P,North,Returning,0,19.6,Low
1640,1930,290,0,2.9,1,588,9,4,0.444,2410,7,4,12,5,Tier 2,Beauty,Prepaid,Afternoon,Android,Flagship_1P,Central,Returning,0,3.9,Low
1260,1340,80,0,3.6,1,41,2,2,1.0,2980,2,1,13,6,Tier 2,Fashion,Prepaid,Afternoon,Android,Marketplace_3P,West,Returning,0,5.2,Low
2460,2670,210,0,1.9,2,3,1,0,0.0,780,1,0,14,5,Tier 2,Home & Kitchen,CoD,Afternoon,Android,Flagship_1P,Central,New,0,14.8,Low
800,800,0,0,3.6,3,486,5,0,0.0,5300,2,0,3,0,Tier 2,Fashion,CoD,Late_Night,iOS,Marketplace_3P,North,Returning,0,11.6,Low
1750,1860,110,0,5.5,3,441,3,1,0.333,1190,1,1,8,3,Tier 2,Home & Kitchen,Prepaid,Morning,Android,Local_SmallSeller,West,Returning,0,7.3,Low
820,980,160,0,14.4,1,1215,13,2,0.154,24210,10,2,17,4,Tier 3,Beauty,CoD,Evening,Android,Flagship_1P,North,Returning,0,9.7,Low
1070,1320,250,0,19.1,1,949,14,7,0.5,35870,4,4,10,2,Tier 2,Grocery,Prepaid,Morning,Android,Marketplace_3P,West,Returning,0,5.4,Low
6660,7630,970,0,5.3,2,405,8,2,0.25,12130,7,2,14,0,Tier 2,Electronics,Prepaid,Afternoon,Android,Marketplace_3P,West,Returning,0,7.3,Low
970,1040,70,0,20.4,2,20,1,0,0.0,1020,1,0,2,6,Tier 3,Beauty,CoD,Late_Night,iOS,Marketplace_3P,North,New,0,30.0,Medium
1770,1770,0,0,17.6,2,451,2,0,0.0,5750,1,0,8,4,Tier 2,Fashion,CoD,Morning,Android,Local_SmallSeller,Central,Returning,0,13.7,Low
1080,1290,210,0,22.1,1,415,3,1,0.333,2520,2,1,6,0,Tier 2,Toys,CoD,Morning,Android,Flagship_1P,East,Returning,0,13.7,Low
1020,1320,300,0,4.1,2,1216,13,1,0.077,10500,6,1,13,3,Tier 2,Toys,CoD,Afternoon,Android,Marketplace_3P,South,Returning,0,6.2,Low
6040,7470,1430,0,3.3,1,74,2,1,0.5,1990,1,1,22,5,Tier 1,Mobiles,Prepaid,Late_Night,Android,Marketplace_3P,East,Returning,0,7.6,Low
2070,2290,220,0,13.3,1,823,8,0,0.0,7110,6,0,2,1,Tier 2,Fashion,Prepaid,Late_Night,iOS,Marketplace_3P,South,Returning,0,4.4,Low
21140,24930,3790,0,24.2,1,1277,15,9,0.6,6590,7,4,22,4,Tier 2,Mobiles,Prepaid,Late_Night,Android,Marketplace_3P,West,Returning,0,14.8,Low
300,380,80,40,9.2,2,259,2,0,0.0,11160,1,0,9,6,Tier 3,Books,CoD,Morning,Android,Flagship_1P,West,Returning,0,14.8,Low
1710,1970,260,0,5.6,3,611,9,2,0.222,32550,7,2,18,3,Tier 2,Grocery,Prepaid,Evening,Android,Marketplace_3P,West,Returning,0,3.9,Low
11930,15080,3150,0,14.3,1,406,6,4,0.667,6060,4,2,4,2,Tier 2,Appliances,CoD,Late_Night,Android,Marketplace_3P,East,Returning,0,30.0,Medium
2390,2920,530,0,4.0,2,1397,16,2,0.125,21090,13,2,23,4,Tier 1,Home & Kitchen,Prepaid,Late_Night,Android,Marketplace_3P,North,Returning,0,2.6,Low
2790,3120,330,0,7.8,1,1083,11,0,0.0,28520,8,0,21,6,Tier 3,Fashion,CoD,Evening,Android,Marketplace_3P,West,Returning,1,8.7,Low
3670,4790,1120,0,11.6,1,1,1,0,0.0,1760,1,0,12,2,Tier 1,Electronics,CoD,Afternoon,Android,Marketplace_3P,South,New,0,20.2,Medium
540,640,100,0,7.7,1,223,8,1,0.125,8700,2,1,0,1,Tier 1,Beauty,CoD,Late_Night,Android,Marketplace_3P,South,Returning,0,7.9,Low
850,1120,270,0,1.8,1,584,4,0,0.0,11500,2,0,18,0,Tier 1,Fashion,Prepaid,Evening,Android,Marketplace_3P,North,Returning,0,1.8,Low
5570,7420,1850,0,16.6,1,349,6,2,0.333,4790,2,1,6,4,Tier 3,Electronics,CoD,Morning,iOS,Marketplace_3P,West,Returning,0,26.9,Medium
670,700,30,0,5.0,1,416,9,2,0.222,11470,3,2,21,4,Tier 1,Books,Prepaid,Evening,Android,Marketplace_3P,South,Returning,0,1.8,Low
5860,5960,100,0,16.2,1,951,9,0,0.0,38150,6,0,15,0,Tier 1,Appliances,Prepaid,Afternoon,Android,Local_SmallSeller,South,Returning,0,5.2,Low
310,350,40,60,21.1,2,755,12,3,0.25,4420,3,3,6,1,Tier 3,Grocery,Prepaid,Morning,Android,Marketplace_3P,Central,Returning,0,7.3,Low
920,1040,120,0,5.8,2,296,5,1,0.2,2970,1,1,9,0,Tier 1,Grocery,CoD,Morning,iOS,Flagship_1P,North,Returning,0,7.6,Low
430,450,20,40,21.6,2,1234,16,2,0.125,25970,11,2,6,6,Tier 3,Books,CoD,Morning,Android,Flagship_1P,East,Returning,0,13.7,Low
790,900,110,0,2.6,2,213,4,1,0.25,5940,2,1,8,3,Tier 1,Beauty,Prepaid,Morning,Android,Flagship_1P,West,Returning,0,2.6,Low
750,1000,250,0,3.0,1,717,18,1,0.056,25650,10,1,14,4,Tier 1,Fashion,Prepaid,Afternoon,Android,Marketplace_3P,West,Returning,0,0.9,Low
6580,8550,1970,0,14.8,3,184,5,0,0.0,6720,1,0,0,4,Tier 2,Electronics,CoD,Late_Night,Android,Local_SmallSeller,North,Returning,0,35.0,Medium
9360,12270,2910,0,10.3,1,434,7,1,0.143,6820,2,1,17,0,Tier 2,Mobiles,Prepaid,Evening,Android,Marketplace_3P,Central,Returning,0,7.6,Low
710,760,50,0,8.6,1,1344,17,1,0.059,18550,12,1,15,2,Tier 2,Beauty,CoD,Afternoon,iOS,Local_SmallSeller,East,Returning,0,7.3,Low
6140,8200,2060,0,56.6,2,475,3,2,0.667,4880,3,2,9,2,Tier 3,Appliances,CoD,Morning,Android,Marketplace_3P,South,Returning,1,35.0,Medium
7480,9870,2390,0,15.9,1,83,2,1,0.5,5220,1,1,8,4,Tier 2,Electronics,CoD,Morning,iOS,Marketplace_3P,West,Returning,0,24.7,Medium
11560,12040,480,0,23.5,1,15,2,1,0.5,2240,2,1,12,2,Tier 2,Electronics,CoD,Afternoon,Android,Marketplace_3P,South,Returning,0,30.0,Medium
1210,1260,50,0,16.1,2,988,10,5,0.5,7260,4,3,17,3,Tier 3,Beauty,Prepaid,Evening,Android,Marketplace_3P,West,Returning,0,7.6,Low
1680,1970,290,0,1.0,1,793,11,1,0.091,13930,3,1,19,0,Tier 2,Footwear,Prepaid,Evening,Android,Local_SmallSeller,South,Returning,0,3.0,Low
15460,16670,1210,0,13.6,1,900,10,3,0.3,17570,6,3,21,4,Tier 2,Mobiles,CoD,Evening,iOS,Flagship_1P,East,Returning,0,18.5,Low
270,320,50,0,6.1,1,1356,10,1,0.1,11450,3,1,5,0,Tier 1,Books,CoD,Morning,Android,Marketplace_3P,West,Returning,0,5.2,Low
1580,1590,10,0,16.5,1,321,5,4,0.8,3640,2,2,8,2,Tier 3,Fashion,Prepaid,Morning,Android,Flagship_1P,Central,Returning,0,8.7,Low
1030,1140,110,0,32.5,1,902,12,3,0.25,8160,11,3,22,3,Tier 2,Beauty,CoD,Late_Night,iOS,Marketplace_3P,North,Returning,1,13.7,Low
1400,1710,310,0,2.0,1,358,3,0,0.0,5120,2,0,13,6,Tier 2,Footwear,Prepaid,Afternoon,Android,Marketplace_3P,North,Returning,0,3.0,Low
2800,3270,470,0,10.3,1,192,4,1,0.25,2170,2,1,2,0,Tier 2,Home & Kitchen,Prepaid,Late_Night,Android,Local_SmallSeller,West,Returning,0,7.6,Low
3370,3960,590,0,5.8,1,366,2,0,0.0,2030,2,0,16,1,Tier 2,Home & Kitchen,Prepaid,Afternoon,Android,Marketplace_3P,North,Returning,0,4.0,Low
1480,1520,40,0,5.6,2,1373,18,8,0.444,12460,7,4,6,5,Tier 1,Footwear,CoD,Morning,Android,Local_SmallSeller,South,Returning,1,9.7,Low
7870,9230,1360,0,6.1,1,1488,28,5,0.179,51760,23,5,23,5,Tier 1,Appliances,Prepaid,Late_Night,Android,Flagship_1P,East,Returning,0,4.0,Low
1490,1900,410,0,12.2,1,389,4,0,0.0,2610,4,0,21,4,Tier 1,Toys,Prepaid,Evening,Android,Flagship_1P,North,Returning,0,3.0,Low
1230,1530,300,0,6.8,1,75,2,2,1.0,2140,1,1,5,2,Tier 2,Fashion,Prepaid,Morning,Android,Marketplace_3P,East,Returning,0,6.2,Low
5270,6490,1220,0,5.0,1,929,17,4,0.235,13970,15,4,17,2,Tier 1,Electronics,CoD,Evening,iOS,Local_SmallSeller,Central,Returning,0,8.7,Low
2000,2610,610,0,5.4,1,431,4,0,0.0,7010,2,0,10,0,Tier 2,Grocery,Prepaid,Morning,Android,Marketplace_3P,South,Returning,0,3.7,Low
560,600,40,0,6.5,1,1231,12,4,0.333,25010,4,4,8,2,Tier 1,Beauty,Prepaid,Morning,iOS,Marketplace_3P,South,Returning,0,2.3,Low
3930,4530,600,0,46.3,1,489,3,1,0.333,760,1,1,15,5,Tier 3,Electronics,CoD,Afternoon,Android,Flagship_1P,Central,Returning,0,30.0,Medium
1630,1710,80,0,4.4,1,872,9,5,0.556,13550,7,4,13,5,Tier 2,Grocery,Prepaid,Afternoon,iOS,Local_SmallSeller,South,Returning,0,5.4,Low
10550,14160,3610,0,6.9,2,249,3,0,0.0,2660,2,0,16,0,Tier 1,Mobiles,Prepaid,Afternoon,Android,Marketplace_3P,West,Returning,0,6.5,Low
3460,4050,590,0,19.5,1,797,15,3,0.2,11760,9,3,19,6,Tier 3,Home & Kitchen,CoD,Evening,Android,Flagship_1P,South,Returning,0,14.8,Low
560,560,0,0,10.4,1,111,1,0,0.0,2030,0,0,10,5,Tier 1,Fashion,Prepaid,Morning,Android,Marketplace_3P,West,New,0,5.2,Low
13820,17160,3340,0,7.0,1,649,8,2,0.25,14810,7,2,0,5,Tier 1,Appliances,CoD,Late_Night,iOS,Marketplace_3P,West,Returning,0,14.8,Low
1230,1560,330,0,21.0,1,1191,15,0,0.0,15410,7,0,15,5,Tier 3,Fashion,CoD,Afternoon,Android,Local_SmallSeller,East,Returning,0,13.7,Low
2140,2460,320,0,13.8,1,1460,16,8,0.5,19510,9,8,19,4,Tier 2,Home & Kitchen,CoD,Evening,Android,Marketplace_3P,East,Returning,0,13.7,Low
2870,3860,990,0,39.8,2,505,4,1,0.25,7290,3,1,7,6,Tier 3,Home & Kitchen,Prepaid,Morning,Android,Local_SmallSeller,North,Returning,1,11.0,Low
300,380,80,0,6.0,2,244,6,0,0.0,4890,4,0,20,5,Tier 3,Grocery,CoD,Evening,Android,Flagship_1P,East,Returning,0,11.0,Low
2820,3100,280,0,16.8,1,415,3,1,0.333,2520,2,1,12,3,Tier 1,Electronics,CoD,Afternoon,Android,Marketplace_3P,North,Returning,0,11.0,Low
770,780,10,0,4.6,1,28,1,0,0.0,530,0,0,11,0,Tier 1,Footwear,CoD,Morning,Android,Marketplace_3P,North,New,0,11.0,Low
2300,2450,150,0,4.1,1,858,14,0,0.0,47770,12,0,3,1,Tier 1,Home & Kitchen,CoD,Late_Night,Android,Flagship_1P,West,Returning,0,5.5,Low
5170,5480,310,0,6.3,2,1325,8,1,0.125,19470,5,1,17,6,Tier 2,Home & Kitchen,CoD,Evening,Android,Flagship_1P,East,Returning,1,9.7,Low
6980,7340,360,0,18.8,2,1373,19,4,0.211,70220,4,4,17,0,Tier 3,Mobiles,Prepaid,Evening,iOS,Local_SmallSeller,North,Returning,0,13.7,Low
780,1040,260,0,4.2,2,588,5,1,0.2,1190,2,1,1,6,Tier 3,Fashion,CoD,Late_Night,Android,Marketplace_3P,South,Returning,0,17.5,Low
1680,2150,470,0,25.4,2,628,7,0,0.0,12490,1,0,15,6,Tier 3,Home & Kitchen,Prepaid,Afternoon,iOS,Marketplace_3P,West,Returning,0,7.6,Low
2630,3190,560,0,30.5,2,485,5,0,0.0,9900,3,0,0,4,Tier 1,Home & Kitchen,CoD,Late_Night,iOS,Marketplace_3P,Central,Returning,0,13.7,Low
9970,12380,2410,0,7.7,1,950,8,4,0.5,31740,4,2,13,0,Tier 1,Mobiles,Prepaid,Afternoon,iOS,Local_SmallSeller,South,Returning,1,7.9,Low
16680,17110,430,0,23.8,1,591,10,0,0.0,7240,5,0,18,1,Tier 3,Mobiles,Prepaid,Evening,Android,Local_SmallSeller,Central,Returning,0,13.7,Low
3280,3650,370,0,21.8,1,1285,13,7,0.538,10560,3,2,15,1,Tier 3,Home & Kitchen,CoD,Afternoon,Android,Local_SmallSeller,South,Returning,0,24.7,Medium
600,660,60,0,9.0,1,272,6,1,0.167,6900,2,1,16,2,Tier 2,Grocery,CoD,Afternoon,Android,Local_SmallSeller,West,Returning,0,9.7,Low
1010,1040,30,0,9.2,2,777,12,1,0.083,14240,5,1,19,2,Tier 1,Beauty,Prepaid,Evening,iOS,Marketplace_3P,East,Returning,0,1.8,Low
1140,1210,70,0,35.1,1,524,6,0,0.0,10500,4,0,20,4,Tier 3,Fashion,CoD,Evening,Android,Marketplace_3P,South,Returning,0,14.8,Low
11310,12980,1670,0,17.3,1,827,15,0,0.0,7260,10,0,23,2,Tier 3,Mobiles,CoD,Late_Night,Android,Local_SmallSeller,South,Returning,0,30.0,Medium
1420,1900,480,0,4.8,1,554,2,0,0.0,1470,1,0,23,2,Tier 1,Beauty,Prepaid,Late_Night,iOS,Flagship_1P,West,Returning,0,3.7,Low
730,930,200,0,10.0,1,1419,15,1,0.067,42280,11,1,16,2,Tier 1,Books,Prepaid,Afternoon,Android,Local_SmallSeller,South,Returning,0,2.3,Low
4050,4860,810,0,27.8,2,241,2,1,0.5,2840,1,1,8,2,Tier 2,Electronics,Prepaid,Morning,Android,Marketplace_3P,Central,Returning,0,13.7,Low
960,1230,270,0,5.7,1,1342,14,3,0.214,15320,12,3,11,2,Tier 1,Home & Kitchen,Prepaid,Morning,Android,Marketplace_3P,East,Returning,0,1.8,Low
1660,1770,110,0,27.7,1,436,5,2,0.4,7430,1,1,14,1,Tier 1,Home & Kitchen,CoD,Afternoon,Android,Marketplace_3P,South,Returning,0,13.3,Low
1790,1990,200,0,6.0,1,1152,13,0,0.0,44440,9,0,19,5,Tier 1,Fashion,CoD,Evening,iOS,Marketplace_3P,Central,Returning,0,4.0,Low
1170,1470,300,0,8.2,1,49,1,0,0.0,880,1,0,20,2,Tier 1,Grocery,Prepaid,Evening,Android,Marketplace_3P,Central,New,0,4.4,Low
1080,1290,210,0,31.3,1,241,4,0,0.0,5660,3,0,11,6,Tier 3,Beauty,CoD,Morning,Android,Marketplace_3P,North,Returning,1,14.8,Low
2070,2570,500,0,7.5,1,17,1,1,1.0,1820,1,1,7,6,Tier 1,Footwear,Prepaid,Morning,Android,Flagship_1P,South,New,0,4.4,Low
4320,5150,830,0,23.2,1,1495,17,2,0.118,3820,6,2,11,2,Tier 3,Footwear,CoD,Morning,Android,Local_SmallSeller,West,Returning,0,17.5,Low
4090,4140,50,0,11.4,1,315,5,2,0.4,11860,3,2,9,3,Tier 3,Home & Kitchen,CoD,Morning,Android,Marketplace_3P,West,Returning,0,17.5,Low
8310,10100,1790,0,15.1,1,186,5,3,0.6,5690,2,2,23,0,Tier 3,Mobiles,CoD,Late_Night,Android,Marketplace_3P,North,Returning,0,39.1,Medium
1340,1770,430,0,5.8,1,881,11,1,0.091,33460,6,1,22,1,Tier 2,Beauty,CoD,Late_Night,Android,Marketplace_3P,South,Returning,0,7.9,Low
330,380,50,40,27.3,1,15,1,0,0.0,870,0,0,22,1,Tier 2,Books,CoD,Late_Night,Android,Marketplace_3P,East,New,0,25.5,Medium
870,910,40,0,30.0,2,444,9,4,0.444,4720,8,4,13,1,Tier 3,Fashion,Prepaid,Afternoon,Android,Local_SmallSeller,West,Returning,0,11.0,Low
2300,2550,250,0,17.1,1,1299,16,4,0.25,36330,8,4,17,6,Tier 2,Fashion,CoD,Evening,Android,Local_SmallSeller,East,Returning,0,11.0,Low
1370,1540,170,0,38.5,1,986,18,1,0.056,9940,9,1,14,5,Tier 3,Toys,Prepaid,Afternoon,Android,Flagship_1P,Central,Returning,0,5.2,Low
5040,6790,1750,0,30.3,1,420,11,0,0.0,12550,7,0,19,2,Tier 3,Electronics,CoD,Evening,Android,Marketplace_3P,East,Returning,0,19.6,Low
1600,1840,240,0,5.4,1,1246,13,3,0.231,14150,10,3,8,3,Tier 2,Footwear,CoD,Morning,Android,Marketplace_3P,Central,Returning,0,7.3,Low
1970,2480,510,0,17.9,1,1437,19,1,0.053,36040,15,1,11,1,Tier 3,Fashion,CoD,Morning,iOS,Local_SmallSeller,North,Returning,0,13.7,Low
14340,17470,3130,0,18.7,1,536,6,0,0.0,12140,5,0,0,1,Tier 3,Electronics,Prepaid,Late_Night,Android,Marketplace_3P,North,Returning,0,26.7,Medium
760,920,160,0,29.9,1,805,10,2,0.2,18470,7,2,15,5,Tier 3,Grocery,CoD,Afternoon,Android,Marketplace_3P,West,Returning,0,13.7,Low
900,980,80,0,11.4,1,118,1,0,0.0,920,0,0,6,4,Tier 1,Beauty,Prepaid,Morning,iOS,Flagship_1P,South,New,0,5.4,Low
510,610,100,0,18.1,2,521,9,1,0.111,36830,4,1,10,6,Tier 2,Fashion,CoD,Morning,Android,Flagship_1P,South,Returning,0,9.7,Low
440,460,20,40,15.2,2,219,4,2,0.5,17370,3,2,2,6,Tier 1,Fashion,CoD,Late_Night,Android,Marketplace_3P,Central,Returning,0,14.8,Low
2350,2630,280,0,6.1,1,615,9,0,0.0,7290,5,0,1,6,Tier 2,Fashion,CoD,Late_Night,iOS,Flagship_1P,South,Returning,0,8.7,Low
13120,16380,3260,0,14.7,1,850,7,0,0.0,3860,2,0,10,1,Tier 2,Mobiles,CoD,Morning,iOS,Marketplace_3P,East,Returning,1,17.5,Low
400,440,40,60,13.1,1,383,4,0,0.0,4670,4,0,12,6,Tier 2,Beauty,CoD,Afternoon,Android,Marketplace_3P,South,Returning,0,8.7,Low
1810,2200,390,0,15.1,1,476,7,0,0.0,9510,4,0,1,0,Tier 2,Home & Kitchen,CoD,Late_Night,Android,Flagship_1P,South,Returning,0,11.6,Low
2220,2360,140,0,3.3,2,681,13,2,0.154,5470,4,2,18,4,Tier 1,Footwear,Prepaid,Evening,Android,Flagship_1P,East,Returning,0,1.8,Low
380,450,70,0,11.9,1,1297,14,0,0.0,9530,9,0,23,4,Tier 2,Toys,CoD,Late_Night,Android,Marketplace_3P,East,Returning,0,8.7,Low
630,750,120,0,9.0,1,581,7,2,0.286,9870,4,2,20,2,Tier 1,Grocery,CoD,Evening,Android,Marketplace_3P,East,Returning,0,6.7,Low
1270,1570,300,0,6.5,1,1207,20,4,0.2,29130,17,4,8,3,Tier 1,Home & Kitchen,Prepaid,Morning,Android,Marketplace_3P,Central,Returning,0,1.8,Low
3890,5180,1290,0,10.0,2,45,3,0,0.0,1620,2,0,2,4,Tier 1,Appliances,CoD,Late_Night,Android,Flagship_1P,West,Returning,0,14.8,Low
6070,6940,870,0,21.7,2,575,5,0,0.0,2670,3,0,10,6,Tier 2,Mobiles,Prepaid,Morning,Android,Marketplace_3P,East,Returning,0,8.7,Low
1990,2050,60,0,13.6,1,1079,7,3,0.429,3640,2,2,0,3,Tier 1,Fashion,Prepaid,Late_Night,Android,Flagship_1P,Central,Returning,0,5.2,Low
2380,2540,160,0,4.2,1,634,6,3,0.5,2230,1,1,14,4,Tier 2,Home & Kitchen,CoD,Afternoon,Android,Local_SmallSeller,North,Returning,0,13.7,Low
10880,12920,2040,0,15.6,2,29,2,1,0.5,650,2,1,0,6,Tier 2,Electronics,CoD,Late_Night,Android,Flagship_1P,North,Returning,0,43.3,Medium
1300,1550,250,0,3.3,1,692,7,3,0.429,18730,5,3,20,3,Tier 1,Toys,Prepaid,Evening,Android,Flagship_1P,South,Returning,0,2.6,Low
1160,1370,210,0,5.3,1,600,10,3,0.3,16620,5,3,7,1,Tier 2,Fashion,Prepaid,Morning,Android,Marketplace_3P,Central,Returning,0,3.0,Low
2010,2460,450,0,8.7,3,524,9,1,0.111,17360,6,1,8,5,Tier 1,Footwear,Prepaid,Morning,Android,Flagship_1P,East,Returning,0,2.6,Low
2270,2690,420,0,24.7,1,867,13,5,0.385,18140,10,5,4,0,Tier 1,Fashion,CoD,Late_Night,iOS,Local_SmallSeller,West,Returning,0,19.6,Low
9490,10430,940,0,4.5,2,792,5,0,0.0,9340,2,0,9,2,Tier 1,Electronics,Prepaid,Morning,Android,Marketplace_3P,South,Returning,0,4.4,Low
1720,1890,170,0,20.1,1,651,4,1,0.25,2180,2,1,17,2,Tier 3,Fashion,Prepaid,Evening,iOS,Marketplace_3P,South,Returning,0,7.6,Low
2080,2690,610,0,3.3,1,1014,11,7,0.636,14590,5,3,9,5,Tier 1,Fashion,CoD,Morning,Android,Marketplace_3P,South,Returning,0,8.7,Low
830,910,80,0,8.5,3,988,16,8,0.5,36980,7,5,16,3,Tier 1,Footwear,Prepaid,Afternoon,Android,Local_SmallSeller,Central,Returning,0,4.0,Low
630,720,90,0,29.8,2,527,11,7,0.636,15140,6,5,6,3,Tier 2,Fashion,Prepaid,Morning,Android,Local_SmallSeller,Central,Returning,0,9.7,Low
3840,4360,520,0,9.4,1,773,6,0,0.0,9650,5,0,7,6,Tier 2,Home & Kitchen,Prepaid,Morning,Android,Flagship_1P,North,Returning,0,3.9,Low
2620,2710,90,0,12.0,2,36,2,0,0.0,2010,2,0,3,5,Tier 2,Toys,Prepaid,Late_Night,iOS,Flagship_1P,North,Returning,0,7.3,Low
1090,1310,220,0,11.0,1,1076,12,6,0.5,21560,5,4,10,5,Tier 1,Beauty,CoD,Morning,Android,Local_SmallSeller,North,Returning,0,9.7,Low
530,560,30,0,14.5,1,646,11,0,0.0,31310,8,0,21,1,Tier 2,Books,Prepaid,Evening,Android,Marketplace_3P,South,Returning,0,3.0,Low
4790,6210,1420,0,13.8,1,487,4,1,0.25,7270,3,1,9,4,Tier 1,Electronics,Prepaid,Morning,Android,Marketplace_3P,East,Returning,0,4.0,Low
620,680,60,0,9.8,3,193,3,0,0.0,5910,3,0,2,5,Tier 1,Toys,CoD,Late_Night,Android,Marketplace_3P,West,Returning,0,12.3,Low
26460,31210,4750,0,5.4,1,745,10,0,0.0,12970,6,0,0,6,Tier 1,Mobiles,Prepaid,Late_Night,Android,Marketplace_3P,East,Returning,0,5.2,Low
9090,9410,320,0,3.8,2,918,10,0,0.0,13510,5,0,13,1,Tier 2,Electronics,Prepaid,Afternoon,Android,Marketplace_3P,East,Returning,1,6.5,Low
940,1230,290,0,8.1,1,849,8,0,0.0,4000,2,0,6,1,Tier 2,Fashion,CoD,Morning,Android,Marketplace_3P,South,Returning,0,7.3,Low
1210,1460,250,0,28.9,1,768,13,3,0.231,3460,10,3,12,5,Tier 1,Toys,Prepaid,Afternoon,Android,Flagship_1P,North,Returning,0,3.9,Low
6370,8540,2170,0,34.2,1,888,18,2,0.111,33350,7,2,0,0,Tier 3,Electronics,CoD,Late_Night,iOS,Marketplace_3P,East,Returning,0,68.3,High
820,920,100,0,1.7,1,500,4,0,0.0,1290,1,0,1,1,Tier 2,Fashion,CoD,Late_Night,Android,Marketplace_3P,East,Returning,1,9.7,Low
2650,3110,460,0,27.5,2,19,2,1,0.5,430,1,1,21,1,Tier 3,Fashion,CoD,Evening,Android,Flagship_1P,East,Returning,1,30.0,Medium
1230,1540,310,0,1.9,1,278,4,0,0.0,6330,4,0,2,1,Tier 1,Home & Kitchen,Prepaid,Late_Night,Android,Flagship_1P,North,Returning,0,3.0,Low
900,1130,230,0,8.6,1,943,9,0,0.0,4840,3,0,15,3,Tier 3,Beauty,CoD,Afternoon,Android,Marketplace_3P,Central,Returning,0,8.7,Low
3100,4100,1000,0,22.5,1,472,5,1,0.2,8180,3,1,8,4,Tier 3,Footwear,CoD,Morning,Android,Marketplace_3P,North,Returning,1,17.5,Low
950,1130,180,0,6.4,2,1033,11,5,0.455,18530,7,5,19,4,Tier 1,Fashion,Prepaid,Evening,Android,Marketplace_3P,Central,Returning,0,3.7,Low
4640,5620,980,0,13.2,1,244,6,4,0.667,9300,3,2,5,2,Tier 2,Footwear,Prepaid,Morning,Android,Local_SmallSeller,West,Returning,0,8.7,Low
1820,1850,30,0,9.3,1,242,4,1,0.25,1580,3,1,5,3,Tier 3,Fashion,CoD,Morning,iOS,Marketplace_3P,Central,Returning,0,14.8,Low
2430,2880,450,0,19.3,1,1335,20,3,0.15,43570,9,3,4,4,Tier 2,Fashion,CoD,Late_Night,iOS,Local_SmallSeller,North,Returning,1,14.8,Low
1120,1510,390,0,3.8,1,336,1,0,0.0,500,1,0,8,3,Tier 2,Footwear,CoD,Morning,Android,Marketplace_3P,West,New,1,13.7,Low
20020,26590,6570,0,4.6,1,1285,18,6,0.333,10350,9,6,2,1,Tier 2,Electronics,CoD,Late_Night,iOS,Local_SmallSeller,East,Returning,1,25.5,Medium
3000,3790,790,0,16.5,1,594,4,3,0.75,5530,3,3,15,1,Tier 2,Home & Kitchen,CoD,Afternoon,Android,Marketplace_3P,South,Returning,0,18.5,Low
2450,2880,430,0,10.9,1,1427,15,8,0.533,17950,12,8,5,2,Tier 2,Fashion,CoD,Morning,Android,Marketplace_3P,East,Returning,1,13.7,Low
500,610,110,0,18.1,2,479,6,1,0.167,1550,2,1,14,3,Tier 2,Grocery,CoD,Afternoon,Android,Flagship_1P,Central,Returning,0,12.3,Low
19170,19940,770,0,32.8,1,1070,12,1,0.083,24600,4,1,0,2,Tier 3,Electronics,CoD,Late_Night,iOS,Marketplace_3P,West,Returning,0,68.3,High
3850,4420,570,0,16.5,2,402,6,1,0.167,10580,4,1,1,2,Tier 1,Electronics,CoD,Late_Night,Android,Marketplace_3P,West,Returning,0,19.6,Low
7570,9030,1460,0,14.0,1,443,4,0,0.0,3320,1,0,9,6,Tier 1,Electronics,Prepaid,Morning,iOS,Marketplace_3P,West,Returning,1,5.5,Low
3490,3940,450,0,30.8,1,1215,15,3,0.2,14470,7,3,6,6,Tier 2,Home & Kitchen,Prepaid,Morning,iOS,Marketplace_3P,East,Returning,0,5.5,Low
4220,5050,830,0,5.7,1,914,12,1,0.083,28900,10,1,5,6,Tier 2,Electronics,CoD,Morning,Android,Flagship_1P,West,Returning,0,7.6,Low
440,530,90,60,17.0,1,1064,19,3,0.158,57380,11,3,10,1,Tier 1,Grocery,Prepaid,Morning,Android,Marketplace_3P,Central,Returning,0,2.6,Low
